work_id,work_category,state,ida,mp_name_clean,constituency,elected_nominated,work_status,sanction_amount,total_expenditure,sanction_date,completion_date,has_sanction_record,has_completion_record,has_expenditure_record,data_source_flag,financial_utilization,expenditure_vs_sanction,n_expenditure_transactions,n_distinct_vendors,n_payment_success,n_payment_inprogress,mp_allocated_limit,project_size_bucket,elapsed_duration_days,project_duration_days,risk_score,risk_level,financial_risk_score,payment_risk_score,execution_risk_score,peer_anomaly_score,isolation_forest_score,duplicate_risk_score,anomaly_risk_score,n_components_available,negative_amount_score,vendor_concentration_score,rapid_disbursement_score,slow_disbursement_pace_score,payment_stall_score,expenditure_without_sanction_score,elapsed_percentile_in_peer_group,peer_group_tier,raw_max_similarity,most_similar_work_id,risk_reason_1,risk_reason_2,risk_reason_3
WS/MP18407/2025-2026/236744,Normal/Others,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),MANAN KUMAR MISHRA,,Elected MP,Physical Inspection,1000000.0,992610.0,2025-12-23,,True,False,True,sanctioned+expenditure,0.99261,-0.00739,1.0,1.0,1.0,0.0,235263957.11,very_large,255.0,,28.17,LOW,48.45,0.0,13.41,40.1,85.98,21.14,63.040000000000006,5,0.0,,99.26,38.4,0.0,0.0,33.52,category+state+size,0.5538,WS/MP18407/2025-2026/232213,,,
WS/MP18407/2025-2026/238160,Normal/Others,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),MANAN KUMAR MISHRA,,Elected MP,Physical Inspection,1471499.0,1471499.0,2026-01-09,2026-05-11,True,True,True,sanctioned+completed+expenditure,1.0,0.0,1.0,1.0,1.0,0.0,235263957.11,very_large,,122.0,32.98,LOW,55.56,0.0,,36.37,79.9,16.03,58.135000000000005,4,0.0,,100.0,,0.0,0.0,,category+state+size,0.509,WS/MP18407/2025-2026/238161,,,
WS/MP18407/2025-2026/238161,Normal/Others,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),MANAN KUMAR MISHRA,,Elected MP,Physical Inspection,1451315.0,1451315.0,2026-01-09,2026-05-09,True,True,True,sanctioned+completed+expenditure,1.0,0.0,1.0,1.0,1.0,0.0,235263957.11,very_large,,120.0,32.89,LOW,55.56,0.0,,35.49,80.04,16.03,57.765,4,0.0,,100.0,,0.0,0.0,,category+state+size,0.509,WS/MP18407/2025-2026/238160,,,
WS/MP18407/2025-2026/238162,Normal/Others,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),MANAN KUMAR MISHRA,,Elected MP,Vendor Identification,1465000.0,1446499.0,2026-01-09,,True,False,True,sanctioned+expenditure,0.9873713310580204,-0.012628668941979523,1.0,1.0,1.0,0.0,235263957.11,very_large,238.0,,25.23,LOW,44.24,0.0,12.08,36.09,81.28,13.77,58.685,5,0.0,,98.74,28.31,0.0,0.0,30.21,category+state+size,0.4591,WS/MP18407/2025-2026/238161,,,
WS/MP18410/2026-2027/270730,,,,,,,,,400000.0,,,False,False,True,expenditure,,,1.0,1.0,1.0,0.0,,,,,14.55,LOW,0.0,40.0,,0.0,0.0,,0.0,3,0.0,,,,0.0,100.0,,global,,,,,
WS/MP18410/2026-2027/270731,,,,,,,,,400000.0,,,False,False,True,expenditure,,,1.0,1.0,0.0,1.0,,,,,42.37,MEDIUM,0.0,100.0,,0.0,44.07,,22.035,3,0.0,,,,100.0,100.0,,global,,,,,
WS/MP18410/2026-2027/270732,,,,,,,,,400000.0,,,False,False,True,expenditure,,,1.0,1.0,0.0,1.0,,,,,42.37,MEDIUM,0.0,100.0,,0.0,44.07,,22.035,3,0.0,,,,100.0,100.0,,global,,,,,
WS/MP18410/2026-2027/270828,,,,,,,,,500000.0,,,False,False,True,expenditure,,,1.0,1.0,1.0,0.0,,,,,14.55,LOW,0.0,40.0,,0.0,0.0,,0.0,3,0.0,,,,0.0,100.0,,global,,,,,
WS/MP18410/2026-2027/270834,,,,,,,,,200000.0,,,False,False,True,expenditure,,,1.0,1.0,1.0,0.0,,,,,14.55,LOW,0.0,40.0,,0.0,0.0,,0.0,3,0.0,,,,0.0,100.0,,global,,,,,
WS/MP18410/2026-2027/270839,,,,,,,,,500000.0,,,False,False,True,expenditure,,,1.0,1.0,0.0,1.0,,,,,42.37,MEDIUM,0.0,100.0,,0.0,44.07,,22.035,3,0.0,,,,100.0,100.0,,global,,,,,
WS/MP18410/2026-2027/270845,,,,,,,,,500000.0,,,False,False,True,expenditure,,,1.0,1.0,1.0,0.0,,,,,14.55,LOW,0.0,40.0,,0.0,0.0,,0.0,3,0.0,,,,0.0,100.0,,global,,,,,
WS/MP18412/2024-2025/152388,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,4500000.0,0.0,2025-01-29,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,very_large,583.0,,34.53,LOW,0.0,,77.55,47.0,37.17,6.24,42.085,4,0.0,,,,,,77.55,category+state+size,0.2081,WS/MP18412/2024-2025/152491,,,
WS/MP18412/2024-2025/152491,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,1417827.0,0.0,2025-01-29,2026-08-07,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,555.0,10.8,LOW,0.0,,,1.82,38.11,18.67,19.965,3,0.0,,,,,,,category+state+size,0.5321,WS/MP18412/2024-2025/152510,,,
WS/MP18412/2024-2025/152510,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,1000000.0,0.0,2025-01-29,2026-08-07,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,555.0,13.1,LOW,0.0,,,19.46,34.26,18.67,26.86,3,0.0,,,,,,,category+state+size,0.5321,WS/MP18412/2024-2025/152491,,,
WS/MP18412/2024-2025/152512,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,2485776.0,2485776.0,2025-01-29,2026-08-07,True,True,True,sanctioned+completed+expenditure,1.0,0.0,2.0,1.0,2.0,0.0,122500000.0,very_large,,555.0,19.73,LOW,0.0,0.0,,66.28,100.0,3.55,83.14,4,0.0,,0.0,,0.0,0.0,,category+state+size,0.1185,WS/MP18412/2024-2025/152491,,,
WS/MP18412/2024-2025/152550,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,1000000.0,1000000.0,2025-03-21,2026-07-29,True,True,True,sanctioned+completed+expenditure,1.0,0.0,1.0,1.0,1.0,0.0,122500000.0,very_large,,495.0,39.08,LOW,55.56,0.0,,34.73,85.08,53.03,59.905,4,0.0,,100.0,,0.0,0.0,,category+state+size,0.8327,WS/MP18412/2024-2025/176735,,,
WS/MP18412/2024-2025/152562,Trust and Society,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,2498190.0,2498190.0,2025-01-04,2026-07-15,True,True,True,sanctioned+completed+expenditure,1.0,0.0,3.0,1.0,3.0,0.0,122500000.0,very_large,,557.0,31.17,LOW,23.81,0.0,,65.1,100.0,,82.55,3,0.0,66.67,0.0,,0.0,0.0,,category+size,,,,,
WS/MP18412/2024-2025/176735,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,290000.0,290000.0,2025-03-21,2026-07-29,True,True,True,sanctioned+completed+expenditure,1.0,0.0,1.0,1.0,1.0,0.0,122500000.0,medium,,495.0,38.4,LOW,55.56,0.0,,29.19,84.71,53.03,56.949999999999996,4,0.0,,100.0,,0.0,0.0,,category+size,0.8327,WS/MP18412/2024-2025/152550,,,
WS/MP18412/2025-2026/152546,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,1338787.0,0.0,2025-07-18,2026-07-28,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,375.0,5.09,LOW,0.0,,,1.82,22.86,4.38,12.34,3,0.0,,,,,,,category+state+size,0.146,WS/MP18412/2025-2026/176712,,,
WS/MP18412/2025-2026/152599,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,2200000.0,1898808.0,2025-09-06,,True,False,True,sanctioned+expenditure,0.8630945454545454,-0.13690545454545455,2.0,1.0,2.0,0.0,122500000.0,very_large,363.0,,26.37,LOW,27.5,0.0,19.43,63.57,100.0,7.58,81.785,5,0.0,,0.0,68.76,0.0,0.0,48.57,category+state+size,0.2527,WS/MP18412/2025-2026/176714,,,
WS/MP18412/2025-2026/176709,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,901000.0,0.0,2025-09-15,2026-07-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,317.0,15.22,LOW,0.0,,,25.0,13.77,39.43,19.384999999999998,3,0.0,,,,,,,category+state+size,0.7138,WS/MP18412/2025-2026/254562,,,
WS/MP18412/2025-2026/176712,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,901000.0,0.0,2025-09-15,2026-07-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,317.0,12.69,LOW,0.0,,,25.0,13.77,28.04,19.384999999999998,3,0.0,,,,,,,category+state+size,0.6141,WS/MP18412/2025-2026/254561,,,
WS/MP18412/2025-2026/176714,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,901000.0,0.0,2025-09-15,2026-07-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,317.0,16.57,LOW,0.0,,,25.0,13.77,45.49,19.384999999999998,3,0.0,,,,,,,category+state+size,0.7668,WS/MP18412/2025-2026/254560,,,
WS/MP18412/2025-2026/176716,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,901000.0,0.0,2025-09-15,2026-07-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,317.0,12.15,LOW,0.0,,,25.0,13.77,25.61,19.384999999999998,3,0.0,,,,,,,category+state+size,0.5928,WS/MP18412/2025-2026/254559,,,
WS/MP18412/2025-2026/176718,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,1285890.0,1285890.0,2025-06-10,2026-08-07,True,True,True,sanctioned+completed+expenditure,1.0,0.0,1.0,1.0,1.0,0.0,122500000.0,very_large,,423.0,31.58,LOW,55.56,0.0,,27.18,89.95,6.27,58.565,4,0.0,,100.0,,0.0,0.0,,category+state+size,0.2091,WS/MP18412/2025-2026/176712,,,
WS/MP18412/2025-2026/176728,Normal/Others,Tripura,South Tripura(DISTRICT MAGISTRATE and COLLECTOR SOUTH TRIPURA DISTRICT_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,2500000.0,1470141.0,2025-07-17,,True,False,True,sanctioned+expenditure,0.5880564,-0.4119436,1.0,1.0,1.0,0.0,122500000.0,very_large,414.0,,29.42,LOW,53.49,0.0,22.61,41.4,76.06,9.76,58.730000000000004,5,0.0,,58.81,84.72,0.0,0.0,56.52,category+state+size,0.3253,WS/MP18412/2025-2026/176917,,,
WS/MP18412/2025-2026/176917,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Sanction,150000.0,0.0,2025-05-22,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,small,470.0,,21.25,LOW,0.0,,50.15,25.0,12.43,9.76,18.715,4,0.0,,,,,,50.15,category+size,0.3253,WS/MP18412/2025-2026/176728,,,
WS/MP18412/2025-2026/210477,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,999992.0,0.0,2025-10-29,2026-01-31,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,94.0,6.14,LOW,0.0,,,19.46,12.03,3.99,15.745000000000001,3,0.0,,,,,,,category+state+size,0.1329,WS/MP18412/2025-2026/254559,,,
WS/MP18412/2025-2026/213923,Normal/Others,Tripura,Unakoti(DISTRICT MAGISTRATE and COLLECTOR UNOKOTI_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,2500000.0,2189572.0,2026-02-04,,True,False,True,sanctioned+expenditure,0.8758288,-0.1241712,2.0,1.0,0.0,2.0,122500000.0,very_large,212.0,,34.01,LOW,11.46,60.0,9.3,66.4,100.0,2.75,83.2,5,0.0,,0.0,28.65,100.0,0.0,23.25,category+state+size,0.0918,WS/MP18412/2026-2027/213929,,,
WS/MP18412/2025-2026/213925,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,2500000.0,0.0,2026-03-18,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,very_large,170.0,,12.74,LOW,0.0,,14.24,32.8,34.95,3.55,33.875,4,0.0,,,,,,14.24,category+state+size,0.1182,WS/MP18412/2026-2027/242303,,,
WS/MP18412/2025-2026/213926,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,892865.0,0.0,2025-12-06,2026-07-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,235.0,6.91,LOW,0.0,,,25.46,7.63,6.27,16.545,3,0.0,,,,,,,category+state+size,0.2091,WS/MP18412/2025-2026/254560,,,
WS/MP18412/2025-2026/220828,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,892865.0,0.0,2025-12-06,2026-07-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,235.0,6.84,LOW,0.0,,,25.46,7.63,5.95,16.545,3,0.0,,,,,,,category+state+size,0.1983,WS/MP18412/2025-2026/213926,,,
WS/MP18412/2025-2026/241063,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,499050.0,499050.0,2026-03-09,2026-07-28,True,True,True,sanctioned+completed+expenditure,1.0,0.0,1.0,1.0,1.0,0.0,122500000.0,large,,141.0,30.47,LOW,55.56,0.0,,28.17,80.65,5.32,54.410000000000004,4,0.0,,100.0,,0.0,0.0,,category+size,0.1775,WS/MP18412/2026-2027/241068,,,
WS/MP18412/2025-2026/241072,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,430000.0,430000.0,2026-03-05,2026-08-07,True,True,True,sanctioned+completed+expenditure,1.0,0.0,1.0,1.0,1.0,0.0,122500000.0,large,,155.0,32.82,LOW,55.56,0.0,,50.0,83.31,2.23,66.655,4,0.0,,100.0,,0.0,0.0,,category+size,0.0742,WS/MP18412/2026-2027/243600,,,
WS/MP18412/2025-2026/241082,Normal/Others,Tripura,Sepahijala(DISTRICT MAGISTRATE and COLLECTOR SIPAHIJALA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,2500000.0,2014078.0,2026-01-09,,True,False,True,sanctioned+expenditure,0.8056312,-0.1943688,1.0,1.0,1.0,0.0,122500000.0,very_large,238.0,,24.96,LOW,44.89,0.0,12.08,41.4,83.17,4.79,62.285,5,0.0,,80.56,45.09,0.0,0.0,30.21,category+state+size,0.1595,WS/MP18412/2026-2027/257765,,,
WS/MP18412/2025-2026/254559,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,16448.0,0.0,2025-12-18,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,small,260.0,,21.21,LOW,0.0,,20.21,50.0,45.78,25.61,47.89,4,0.0,,,,,,20.21,category+size,0.5928,WS/MP18412/2025-2026/176716,,,
WS/MP18412/2025-2026/254560,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,16448.0,0.0,2025-12-18,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,small,260.0,,24.27,LOW,0.0,,20.21,50.0,45.78,45.49,47.89,4,0.0,,,,,,20.21,category+size,0.7668,WS/MP18412/2025-2026/176714,,,
WS/MP18412/2025-2026/254561,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,16448.0,0.0,2025-12-18,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,small,260.0,,21.58,LOW,0.0,,20.21,50.0,45.78,28.04,47.89,4,0.0,,,,,,20.21,category+size,0.6141,WS/MP18412/2025-2026/176712,,,
WS/MP18412/2025-2026/254562,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,16448.0,0.0,2025-12-18,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,small,260.0,,23.34,LOW,0.0,,20.21,50.0,45.78,39.43,47.89,4,0.0,,,,,,20.21,category+size,0.7138,WS/MP18412/2025-2026/176709,,,
WS/MP18412/2025-2026/254631,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Physical Inspection,886811.0,0.0,2025-12-18,2026-07-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,122500000.0,very_large,,223.0,8.06,LOW,0.0,,,25.8,6.41,12.11,16.105,3,0.0,,,,,,,category+state+size,0.4037,WS/MP18412/2025-2026/176712,,,
WS/MP18412/2026-2027/213929,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,2000000.0,490420.0,2026-05-16,,True,False,True,sanctioned+expenditure,0.24521,-0.75479,1.0,1.0,1.0,0.0,122500000.0,very_large,111.0,,19.77,LOW,36.99,0.0,4.2,36.15,72.07,4.47,54.11,5,0.0,,24.52,72.03,0.0,0.0,10.51,category+state+size,0.1489,WS/MP18412/2026-2027/257765,,,
WS/MP18412/2026-2027/241068,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,1500000.0,1499998.0,2026-07-07,,True,False,True,sanctioned+expenditure,0.9999986666666667,-1.3333333333333334e-06,1.0,1.0,1.0,0.0,122500000.0,very_large,59.0,,19.76,LOW,35.0,0.0,2.37,27.68,89.56,5.32,58.620000000000005,5,0.0,,100.0,4.16,0.0,0.0,5.92,category+state+size,0.1775,WS/MP18412/2025-2026/241063,,,
WS/MP18412/2026-2027/242303,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Vendor Identification,600000.0,155295.0,2026-07-15,,True,False,True,sanctioned+expenditure,0.258825,-0.741175,1.0,1.0,1.0,0.0,122500000.0,large,51.0,,15.61,LOW,16.13,0.0,1.21,50.0,71.65,6.76,60.825,5,0.0,,25.88,18.76,0.0,0.0,3.02,category+size,0.2253,WS/MP18412/2026-2027/243600,,,
WS/MP18412/2026-2027/243599,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Sanction,1000000.0,0.0,2026-07-27,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,very_large,39.0,,12.96,LOW,0.0,,3.52,19.46,36.33,35.39,27.895,4,0.0,,,,,,3.52,category+state+size,0.6784,WS/MP18412/2026-2027/243600,,,
WS/MP18412/2026-2027/243600,Normal/Others,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Sanction,1000000.0,0.0,2026-07-14,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,very_large,52.0,,13.3,LOW,0.0,,5.33,19.46,34.37,35.39,26.915,4,0.0,,,,,,5.33,category+state+size,0.6784,WS/MP18412/2026-2027/243599,,,
WS/MP18412/2026-2027/257765,Normal/Others,Tripura,Sepahijala(DISTRICT MAGISTRATE and COLLECTOR SIPAHIJALA_IDA),RAJIB BHATTACHARJEE,,Elected MP,Sanction,3500000.0,0.0,2026-07-10,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,very_large,56.0,,12.87,LOW,0.0,,5.57,43.06,47.2,4.79,45.13,4,0.0,,,,,,5.57,category+state+size,0.1595,WS/MP18412/2025-2026/241082,,,
WS/MP18414/2025-2026/221553,,,,,,,,,0.0,,2025-12-11,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18415/2025-2026/206267,,,,,,,,,0.0,,2026-02-21,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18415/2025-2026/215033,,,,,,,,,0.0,,2026-01-08,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18415/2025-2026/215041,,,,,,,,,0.0,,2026-01-07,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18421/2025-2026/162157,Normal/Others,Karnataka,KAITHAL(DC CUM NODAL OFFICERS MPLADS),AJAY MAKAN,,Elected MP,Work Completed,1000000.0,0.0,2025-04-22,2025-11-10,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,very_large,,202.0,8.22,LOW,0.0,,,25.0,6.17,13.63,15.585,3,0.0,,,,,,,category+state+size,0.4543,WS/MP18421/2025-2026/166587,,,
WS/MP18421/2025-2026/166587,Normal/Others,Karnataka,KAITHAL(DC CUM NODAL OFFICERS MPLADS),AJAY MAKAN,,Elected MP,Sanction,500000.0,0.0,2025-04-22,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,large,500.0,,23.66,LOW,0.0,,67.08,0.0,7.96,13.63,3.98,4,0.0,,,,,,67.08,category+state+size,0.4543,WS/MP18421/2025-2026/162157,,,
WS/MP18421/2025-2026/166592,Normal/Others,Karnataka,KAITHAL(DC CUM NODAL OFFICERS MPLADS),AJAY MAKAN,,Elected MP,Work partially Completed,500000.0,419416.0,2025-04-22,,True,False,True,sanctioned+expenditure,0.838832,-0.161168,2.0,1.0,2.0,0.0,147000000.0,large,500.0,,27.7,LOW,32.66,0.0,26.83,50.0,100.0,3.97,75.0,5,0.0,,0.0,81.65,0.0,0.0,67.08,category+state+size,0.1322,WS/MP18421/2025-2026/188622,,,
WS/MP18421/2025-2026/188622,Normal/Others,Karnataka,KAITHAL(DC CUM NODAL OFFICERS MPLADS),AJAY MAKAN,,Elected MP,Work Completed,500000.0,0.0,2025-04-22,2025-12-17,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,large,,239.0,1.72,LOW,0.0,,,0.0,4.56,4.33,2.28,3,0.0,,,,,,,category+state+size,0.1442,WS/MP18421/2025-2026/166587,,,
WS/MP18421/2025-2026/248277,Normal/Others,Karnataka,KODAGU(Deputy Commsioner Kodagu_ida),AJAY MAKAN,,Elected MP,Work partially Completed,19950000.0,14962000.0,2025-11-26,,True,False,True,sanctioned+expenditure,0.7499749373433584,-0.2500250626566416,1.0,1.0,1.0,0.0,147000000.0,very_large,282.0,,27.5,LOW,47.67,0.0,15.42,50.0,91.28,1.62,70.64,5,0.0,,75.0,56.68,0.0,0.0,38.54,category+state+size,0.0539,WS/MP18421/2025-2026/166587,,,
WS/MP18421/2026-2027/223550,Repair and Renovation,Karnataka,CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR),AJAY MAKAN,,Elected MP,Sanction,5000000.0,0.0,2026-09-01,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,very_large,3.0,,27.62,LOW,0.0,,1.37,47.77,54.61,100.0,51.19,4,0.0,,,,,,1.37,category+size,1.0,WS/MP18421/2026-2027/225730,,,
WS/MP18421/2026-2027/225730,Repair and Renovation,Karnataka,CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR),AJAY MAKAN,,Elected MP,Work partially Completed,5000000.0,0.0,2026-05-15,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,very_large,112.0,,31.29,LOW,0.0,,16.44,47.77,46.26,100.0,47.015,4,0.0,,,,,,16.44,category+size,1.0,WS/MP18421/2026-2027/223550,,,
WS/MP18421/2026-2027/225847,Normal/Others,Karnataka,CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR),AJAY MAKAN,,Elected MP,Sanction,2500000.0,0.0,2026-09-01,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,very_large,3.0,,24.57,LOW,0.0,,0.42,30.22,48.3,100.0,39.26,4,0.0,,,,,,0.42,category+state+size,1.0,WS/MP18421/2026-2027/225848,,,
WS/MP18421/2026-2027/225848,Normal/Others,Karnataka,CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR),AJAY MAKAN,,Elected MP,Sanction,2500000.0,0.0,2026-09-01,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,very_large,3.0,,24.57,LOW,0.0,,0.42,30.22,48.3,100.0,39.26,4,0.0,,,,,,0.42,category+state+size,1.0,WS/MP18421/2026-2027/225847,,,
WS/MP18421/2026-2027/225855,Normal/Others,Karnataka,CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR),AJAY MAKAN,,Elected MP,Sanction,2500000.0,0.0,2026-09-01,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,very_large,3.0,,15.51,LOW,0.0,,0.42,30.22,48.3,41.07,39.26,4,0.0,,,,,,0.42,category+state+size,0.7281,WS/MP18421/2026-2027/225847,,,
WS/MP18421/2026-2027/290263,,,,,,,,,14925000.0,,,False,False,True,expenditure,,,1.0,1.0,1.0,0.0,,,,,14.55,LOW,0.0,40.0,,0.0,0.0,,0.0,3,0.0,,,,0.0,100.0,,global,,,,,
WS/MP18422/2025-2026/250028,Normal/Others,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),NITIN LAXMANRAO JADHAV PATIL,,Elected MP,Sanction,500000.0,0.0,2026-01-14,,True,False,False,sanctioned,0.0,-1.0,,,,,122500000.0,large,233.0,,10.14,LOW,0.0,,24.65,0.0,14.8,5.53,7.4,4,0.0,,,,,,24.65,category+state+size,0.1844,WS/MP18422/2026-2027/249875,,,
